Timestamp,Year,Month,Day,Hour,Day_of_Week,Temperature_C,Humidity_pct,Wind_Speed_ms,Pressure_hPa,Solar_Radiation_Wm2,Dew_Point_C,Precipitation_mm,Cloud_Cover_pct,Temp_1h_Ahead_C,Temp_3h_Ahead_C,Temp_6h_Ahead_C
2022-11-19 10:00:00,2022,11,19,10,5,19.4,69.2,2.8,1011.79,688.2,13.23,0.0,54,19.62,18.24,14.36
2022-11-19 11:00:00,2022,11,19,11,5,19.62,68.4,1.27,1014.33,760.6,13.31,0.0,22,17.57,15.89,13.61
2022-11-19 12:00:00,2022,11,19,12,5,17.57,71.1,2.35,1011.07,794.1,11.8,0.0,14,18.24,14.49,11.82
2022-11-19 13:00:00,2022,11,19,13,5,18.24,67.0,2.75,1010.17,733.5,11.63,0.0,28,15.89,14.36,10.4
2022-11-19 14:00:00,2022,11,19,14,5,15.89,77.2,3.84,1012.42,685.3,11.33,0.0,17,14.49,13.61,9.83
2022-11-19 15:00:00,2022,11,19,15,5,14.49,81.5,2.54,1010.96,507.1,10.78,0.0,34,14.36,11.82,9.19
2022-11-19 16:00:00,2022,11,19,16,5,14.36,72.4,0.44,1010.74,350.9,8.84,0.0,35,13.61,10.4,8.0
2022-11-19 17:00:00,2022,11,19,17,5,13.61,71.8,0.17,1013.67,215.2,7.97,0.0,17,11.82,9.83,8.07
2022-11-19 18:00:00,2022,11,19,18,5,11.82,70.5,0.86,1012.11,0.0,5.92,0.0,25,10.4,9.19,9.5
2022-11-19 19:00:00,2022,11,19,19,5,10.4,71.7,0.38,1009.56,0.0,4.74,0.0,29,9.83,8.0,10.42
2022-11-19 20:00:00,2022,11,19,20,5,9.83,73.5,1.13,1009.61,26.0,4.52,0.0,27,9.19,8.07,11.39
2022-11-19 21:00:00,2022,11,19,21,5,9.19,79.1,0.43,1008.99,0.0,5.01,0.0,47,8.0,9.5,13.12
2022-11-19 22:00:00,2022,11,19,22,5,8.0,85.5,2.32,1009.34,13.2,5.11,0.0,42,8.07,10.42,13.7
2022-11-19 23:00:00,2022,11,19,23,5,8.07,73.7,0.16,1012.69,27.9,2.82,0.0,22,9.5,11.39,15.61
2022-11-20 00:00:00,2022,11,20,0,6,9.5,72.6,4.19,1010.23,0.0,4.03,0.0,16,10.42,13.12,16.24
2022-11-20 01:00:00,2022,11,20,1,6,10.42,71.5,3.58,1008.32,0.0,4.71,0.0,0,11.39,13.7,18.85
2022-11-20 02:00:00,2022,11,20,2,6,11.39,75.9,6.34,1011.69,0.0,6.58,0.0,40,13.12,15.61,18.24
2022-11-20 03:00:00,2022,11,20,3,6,13.12,74.9,6.3,1011.26,0.0,8.1,0.0,56,13.7,16.24,20.54
2022-11-20 04:00:00,2022,11,20,4,6,13.7,73.9,4.56,1010.33,1.0,8.49,0.0,26,15.61,18.85,19.12
2022-11-20 05:00:00,2022,11,20,5,6,15.61,71.5,2.69,1010.05,9.9,9.92,0.0,35,16.24,18.24,18.49
2022-11-20 06:00:00,2022,11,20,6,6,16.24,76.7,3.0,1011.03,0.0,11.58,0.0,27,18.85,20.54,17.43
2022-11-20 07:00:00,2022,11,20,7,6,18.85,73.9,3.16,1011.12,231.5,13.62,0.0,29,18.24,19.12,16.2
2022-11-20 08:00:00,2022,11,20,8,6,18.24,74.0,3.54,1011.61,451.2,13.04,0.0,35,20.54,18.49,15.52
2022-11-20 09:00:00,2022,11,20,9,6,20.54,72.0,3.82,1008.39,519.2,14.94,0.0,29,19.12,17.43,14.4
2022-11-20 10:00:00,2022,11,20,10,6,19.12,70.9,3.96,1009.37,664.8,13.29,0.0,37,18.49,16.2,14.12
2022-11-20 11:00:00,2022,11,20,11,6,18.49,69.6,1.23,1010.34,764.2,12.4,0.0,40,17.43,15.52,12.08
2022-11-20 12:00:00,2022,11,20,12,6,17.43,73.7,2.91,1009.02,776.0,12.17,0.0,42,16.2,14.4,11.44
2022-11-20 13:00:00,2022,11,20,13,6,16.2,73.9,0.35,1011.73,784.5,10.98,2.6,56,15.52,14.12,11.28
2022-11-20 14:00:00,2022,11,20,14,6,15.52,74.6,3.22,1012.03,662.1,10.43,3.1,19,14.4,12.08,9.38
2022-11-20 15:00:00,2022,11,20,15,6,14.4,68.6,0.45,1010.11,545.2,8.12,0.0,33,14.12,11.44,10.61
2022-11-20 16:00:00,2022,11,20,16,6,14.12,74.4,0.81,1012.02,442.0,9.01,0.0,33,12.08,11.28,7.83
2022-11-20 17:00:00,2022,11,20,17,6,12.08,73.3,0.77,1011.36,246.0,6.74,0.0,11,11.44,9.38,8.81
2022-11-20 18:00:00,2022,11,20,18,6,11.44,71.9,1.26,1011.38,35.7,5.81,3.1,48,11.28,10.61,9.0
2022-11-20 19:00:00,2022,11,20,19,6,11.28,76.7,0.5,1006.71,0.0,6.62,0.0,46,9.38,7.83,10.97
2022-11-20 20:00:00,2022,11,20,20,6,9.38,75.8,3.63,1010.74,20.7,4.55,0.0,58,10.61,8.81,9.45
2022-11-20 21:00:00,2022,11,20,21,6,10.61,81.9,1.02,1010.13,31.2,6.98,0.0,54,7.83,9.0,11.29
2022-11-20 22:00:00,2022,11,20,22,6,7.83,77.4,1.38,1010.82,0.0,3.3,0.0,36,8.81,10.97,13.65
2022-11-20 23:00:00,2022,11,20,23,6,8.81,74.6,1.19,1010.4,0.0,3.74,0.0,27,9.0,9.45,16.26
2022-11-21 00:00:00,2022,11,21,0,0,9.0,75.1,3.7,1009.24,18.6,4.02,0.0,34,10.97,11.29,16.4
2022-11-21 01:00:00,2022,11,21,1,0,10.97,71.1,0.65,1010.54,0.0,5.19,0.0,38,9.45,13.65,16.17
2022-11-21 02:00:00,2022,11,21,2,0,9.45,78.9,1.76,1010.42,0.0,5.24,0.0,30,11.29,16.26,17.08
2022-11-21 03:00:00,2022,11,21,3,0,11.29,75.5,3.45,1012.39,0.0,6.38,0.0,51,13.65,16.4,19.88
2022-11-21 04:00:00,2022,11,21,4,0,13.65,74.6,6.87,1010.83,0.9,8.56,0.0,58,16.26,16.17,18.2
2022-11-21 05:00:00,2022,11,21,5,0,16.26,69.3,2.02,1010.19,58.4,10.13,0.0,43,16.4,17.08,17.77
2022-11-21 06:00:00,2022,11,21,6,0,16.4,74.8,2.26,1009.18,22.1,11.36,0.0,18,16.17,19.88,19.2
2022-11-21 07:00:00,2022,11,21,7,0,16.17,69.7,4.81,1015.14,252.1,10.12,0.0,30,17.08,18.2,18.03
2022-11-21 08:00:00,2022,11,21,8,0,17.08,70.5,4.76,1012.54,415.7,11.19,0.0,40,19.88,17.77,17.2
2022-11-21 09:00:00,2022,11,21,9,0,19.88,71.4,5.58,1011.3,517.3,14.16,0.0,62,18.2,19.2,14.21
2022-11-21 10:00:00,2022,11,21,10,0,18.2,70.0,3.53,1008.92,690.0,12.2,0.0,25,17.77,18.03,12.45
2022-11-21 11:00:00,2022,11,21,11,0,17.77,69.5,2.54,1008.78,781.6,11.67,0.0,32,19.2,17.2,12.48
2022-11-21 12:00:00,2022,11,21,12,0,19.2,71.2,2.32,1013.56,815.6,13.43,0.0,47,18.03,14.21,11.43
2022-11-21 13:00:00,2022,11,21,13,0,18.03,74.8,1.87,1013.47,802.3,12.99,0.0,49,17.2,12.45,10.41
2022-11-21 14:00:00,2022,11,21,14,0,17.2,74.8,4.97,1011.47,669.0,12.16,0.0,32,14.21,12.48,10.5
2022-11-21 15:00:00,2022,11,21,15,0,14.21,75.4,1.01,1009.85,571.0,9.29,0.0,17,12.45,11.43,7.42
2022-11-21 16:00:00,2022,11,21,16,0,12.45,75.4,0.35,1010.24,392.3,7.54,0.0,36,12.48,10.41,9.32
2022-11-21 17:00:00,2022,11,21,17,0,12.48,72.5,0.31,1009.76,232.0,6.98,0.0,1,11.43,10.5,7.92
2022-11-21 18:00:00,2022,11,21,18,0,11.43,77.8,3.88,1014.18,0.0,6.98,0.0,36,10.41,7.42,9.98
2022-11-21 19:00:00,2022,11,21,19,0,10.41,69.6,0.79,1010.76,1.6,4.32,0.0,5,10.5,9.32,9.7
2022-11-21 20:00:00,2022,11,21,20,0,10.5,76.1,0.55,1012.29,2.8,5.71,0.0,36,7.42,7.92,10.46
2022-11-21 21:00:00,2022,11,21,21,0,7.42,78.5,0.77,1012.5,10.9,3.12,0.0,28,9.32,9.98,11.83
2022-11-21 22:00:00,2022,11,21,22,0,9.32,74.9,0.46,1009.14,0.3,4.31,0.0,34,7.92,9.7,12.45
2022-11-21 23:00:00,2022,11,21,23,0,7.92,73.6,2.62,1011.19,37.8,2.64,0.0,37,9.98,10.46,14.92
2022-11-22 00:00:00,2022,11,22,0,1,9.98,74.8,3.41,1010.65,0.0,4.95,0.0,78,9.7,11.83,15.47
2022-11-22 01:00:00,2022,11,22,1,1,9.7,72.8,2.37,1013.01,26.7,4.26,0.0,15,10.46,12.45,17.75
2022-11-22 02:00:00,2022,11,22,2,1,10.46,76.3,5.06,1011.98,12.8,5.72,0.3,53,11.83,14.92,18.42
2022-11-22 03:00:00,2022,11,22,3,1,11.83,77.0,4.56,1011.0,7.7,7.23,0.0,21,12.45,15.47,19.76
2022-11-22 04:00:00,2022,11,22,4,1,12.45,75.3,4.17,1011.3,0.0,7.5,0.0,29,14.92,17.75,18.86
2022-11-22 05:00:00,2022,11,22,5,1,14.92,74.1,4.76,1010.05,54.0,9.74,0.0,31,15.47,18.42,18.81
2022-11-22 06:00:00,2022,11,22,6,1,15.47,75.0,5.13,1009.66,0.0,10.47,0.0,28,17.75,19.76,19.01
2022-11-22 07:00:00,2022,11,22,7,1,17.75,74.4,4.04,1009.95,245.0,12.64,0.0,36,18.42,18.86,16.59
2022-11-22 08:00:00,2022,11,22,8,1,18.42,69.2,3.44,1011.83,457.6,12.26,0.0,47,19.76,18.81,14.86
2022-11-22 09:00:00,2022,11,22,9,1,19.76,66.4,2.16,1012.47,544.5,13.03,0.0,19,18.86,19.01,15.0
2022-11-22 10:00:00,2022,11,22,10,1,18.86,72.2,2.91,1012.04,688.6,13.3,0.0,24,18.81,16.59,12.4
2022-11-22 11:00:00,2022,11,22,11,1,18.81,74.1,3.07,1008.74,726.0,13.64,0.0,30,19.01,14.86,14.2
2022-11-22 12:00:00,2022,11,22,12,1,19.01,66.5,5.16,1011.58,767.7,12.32,0.0,38,16.59,15.0,12.19
2022-11-22 13:00:00,2022,11,22,13,1,16.59,72.4,0.84,1012.02,790.9,11.08,3.3,41,14.86,12.4,11.72
2022-11-22 14:00:00,2022,11,22,14,1,14.86,76.3,2.82,1013.65,689.4,10.12,0.0,66,15.0,14.2,9.24
2022-11-22 15:00:00,2022,11,22,15,1,15.0,72.5,0.51,1009.1,548.7,9.5,0.0,53,12.4,12.19,9.12
2022-11-22 16:00:00,2022,11,22,16,1,12.4,78.5,4.02,1012.71,473.2,8.09,4.4,48,14.2,11.72,8.14
2022-11-22 17:00:00,2022,11,22,17,1,14.2,77.2,1.4,1013.49,199.2,9.64,0.0,9,12.19,9.24,9.38
2022-11-22 18:00:00,2022,11,22,18,1,12.19,73.4,0.76,1009.46,0.0,6.88,0.0,36,11.72,9.12,8.19
2022-11-22 19:00:00,2022,11,22,19,1,11.72,73.1,0.51,1012.08,0.0,6.33,0.0,56,9.24,8.14,7.92
2022-11-22 20:00:00,2022,11,22,20,1,9.24,74.1,0.13,1008.57,5.2,4.06,0.0,60,9.12,9.38,10.35
2022-11-22 21:00:00,2022,11,22,21,1,9.12,75.6,2.3,1011.07,10.2,4.24,0.0,27,8.14,8.19,11.02
2022-11-22 22:00:00,2022,11,22,22,1,8.14,72.1,2.27,1009.55,0.0,2.55,0.0,20,9.38,7.92,14.66
2022-11-22 23:00:00,2022,11,22,23,1,9.38,71.0,4.07,1012.14,0.0,3.58,0.0,27,8.19,10.35,16.21
2022-11-23 00:00:00,2022,11,23,0,2,8.19,68.7,2.86,1011.04,0.0,1.94,1.5,59,7.92,11.02,14.84
2022-11-23 01:00:00,2022,11,23,1,2,7.92,75.6,1.68,1010.59,46.4,3.04,0.0,35,10.35,14.66,18.03
2022-11-23 02:00:00,2022,11,23,2,2,10.35,80.8,3.96,1012.03,41.5,6.51,0.0,35,11.02,16.21,18.54
2022-11-23 03:00:00,2022,11,23,3,2,11.02,68.4,5.42,1009.84,0.0,4.71,0.0,17,14.66,14.84,17.02
2022-11-23 04:00:00,2022,11,23,4,2,14.66,72.4,7.77,1011.15,10.0,9.13,0.0,35,16.21,18.03,18.13
2022-11-23 05:00:00,2022,11,23,5,2,16.21,71.7,4.67,1012.17,4.2,10.55,0.0,59,14.84,18.54,17.8
2022-11-23 06:00:00,2022,11,23,6,2,14.84,72.4,3.25,1010.63,0.0,9.32,4.9,47,18.03,17.02,18.36
2022-11-23 07:00:00,2022,11,23,7,2,18.03,75.4,4.19,1011.32,229.5,13.1,0.0,31,18.54,18.13,15.98
2022-11-23 08:00:00,2022,11,23,8,2,18.54,68.7,3.85,1010.75,350.1,12.28,1.1,0,17.02,17.8,15.84
2022-11-23 09:00:00,2022,11,23,9,2,17.02,66.1,3.6,1013.28,577.0,10.25,2.8,37,18.13,18.36,14.16
2022-11-23 10:00:00,2022,11,23,10,2,18.13,69.9,1.61,1013.25,726.0,12.11,0.0,38,17.8,15.98,13.79
2022-11-23 11:00:00,2022,11,23,11,2,17.8,69.7,1.78,1011.01,747.4,11.73,0.0,20,18.36,15.84,11.94
2022-11-23 12:00:00,2022,11,23,12,2,18.36,64.7,2.59,1010.96,787.1,11.31,0.0,50,15.98,14.16,10.47
2022-11-23 13:00:00,2022,11,23,13,2,15.98,73.1,3.41,1009.62,701.6,10.6,0.0,43,15.84,13.79,9.69
2022-11-23 14:00:00,2022,11,23,14,2,15.84,68.9,0.59,1014.52,666.3,9.61,0.0,25,14.16,11.94,10.69
2022-11-23 15:00:00,2022,11,23,15,2,14.16,72.8,0.21,1012.31,618.1,8.73,0.0,13,13.79,10.47,8.22
2022-11-23 16:00:00,2022,11,23,16,2,13.79,72.2,2.28,1012.49,342.1,8.22,0.0,58,11.94,9.69,7.55
2022-11-23 17:00:00,2022,11,23,17,2,11.94,70.8,1.8,1013.28,182.4,6.09,0.0,46,10.47,10.69,9.01
2022-11-23 18:00:00,2022,11,23,18,2,10.47,77.2,0.94,1011.07,43.4,5.92,0.0,22,9.69,8.22,8.92
2022-11-23 19:00:00,2022,11,23,19,2,9.69,74.0,0.77,1010.74,0.0,4.49,1.3,19,10.69,7.55,8.69
2022-11-23 20:00:00,2022,11,23,20,2,10.69,74.6,1.1,1013.39,0.0,5.61,1.6,35,8.22,9.01,12.64
2022-11-23 21:00:00,2022,11,23,21,2,8.22,77.2,2.97,1010.34,4.4,3.66,0.0,44,7.55,8.92,11.78
2022-11-23 22:00:00,2022,11,23,22,2,7.55,76.6,0.44,1010.88,0.0,2.86,0.0,26,9.01,8.69,13.04
2022-11-23 23:00:00,2022,11,23,23,2,9.01,75.6,0.6,1011.62,0.0,4.12,0.0,36,8.92,12.64,14.76
2022-11-24 00:00:00,2022,11,24,0,3,8.92,72.7,3.86,1009.53,6.2,3.46,0.0,50,8.69,11.78,17.22
2022-11-24 01:00:00,2022,11,24,1,3,8.69,71.9,2.98,1012.36,0.0,3.07,0.0,45,12.64,13.04,15.52
2022-11-24 02:00:00,2022,11,24,2,3,12.64,74.1,3.88,1011.98,8.2,7.47,0.0,38,11.78,14.76,17.88
2022-11-24 03:00:00,2022,11,24,3,3,11.78,71.1,4.57,1010.35,56.6,6.0,0.0,35,13.04,17.22,19.82
2022-11-24 04:00:00,2022,11,24,4,3,13.04,75.9,3.09,1012.91,23.9,8.22,0.4,23,14.76,15.52,18.42
2022-11-24 05:00:00,2022,11,24,5,3,14.76,72.4,3.23,1009.4,8.9,9.24,0.0,29,17.22,17.88,17.15
2022-11-24 06:00:00,2022,11,24,6,3,17.22,73.8,3.16,1010.61,0.0,11.97,0.0,46,15.52,19.82,17.14
2022-11-24 07:00:00,2022,11,24,7,3,15.52,69.5,2.73,1013.41,160.8,9.43,0.0,8,17.88,18.42,17.0
2022-11-24 08:00:00,2022,11,24,8,3,17.88,68.1,3.11,1010.97,436.6,11.5,0.0,51,19.82,17.15,16.86
2022-11-24 09:00:00,2022,11,24,9,3,19.82,75.8,6.3,1008.95,555.5,14.98,2.5,39,18.42,17.14,14.31
2022-11-24 10:00:00,2022,11,24,10,3,18.42,70.9,1.65,1011.54,663.9,12.59,0.0,20,17.15,17.0,13.95
2022-11-24 11:00:00,2022,11,24,11,3,17.15,74.5,1.96,1010.75,728.5,12.06,0.0,20,17.14,16.86,10.84
2022-11-24 12:00:00,2022,11,24,12,3,17.14,67.6,1.86,1011.96,802.8,10.65,0.0,40,17.0,14.31,9.62
2022-11-24 13:00:00,2022,11,24,13,3,17.0,71.0,0.84,1012.82,776.4,11.2,0.0,37,16.86,13.95,9.35
2022-11-24 14:00:00,2022,11,24,14,3,16.86,75.8,0.1,1011.08,673.3,12.02,0.0,38,14.31,10.84,10.08
2022-11-24 15:00:00,2022,11,24,15,3,14.31,68.2,0.2,1007.62,590.1,7.96,0.0,36,13.95,9.62,8.48
2022-11-24 16:00:00,2022,11,24,16,3,13.95,79.9,1.3,1012.02,408.5,9.92,0.0,55,10.84,9.35,8.49
2022-11-24 17:00:00,2022,11,24,17,3,10.84,74.9,1.41,1009.67,176.5,5.82,6.0,37,9.62,10.08,8.64
2022-11-24 18:00:00,2022,11,24,18,3,9.62,72.3,0.02,1011.95,0.0,4.09,0.0,47,9.35,8.48,9.8
2022-11-24 19:00:00,2022,11,24,19,3,9.35,76.0,1.06,1012.49,0.0,4.54,0.0,52,10.08,8.49,9.21
2022-11-24 20:00:00,2022,11,24,20,3,10.08,77.9,1.06,1012.78,0.0,5.67,0.0,37,8.48,8.64,11.28
2022-11-24 21:00:00,2022,11,24,21,3,8.48,72.8,1.82,1012.46,12.2,3.03,0.0,33,8.49,9.8,11.27
2022-11-24 22:00:00,2022,11,24,22,3,8.49,73.2,0.64,1010.73,25.0,3.12,0.0,79,8.64,9.21,14.81
2022-11-24 23:00:00,2022,11,24,23,3,8.64,75.9,2.66,1011.02,35.2,3.82,0.0,55,9.8,11.28,13.87
2022-11-25 00:00:00,2022,11,25,0,4,9.8,76.1,2.44,1011.84,0.0,5.02,0.0,31,9.21,11.27,15.01
2022-11-25 01:00:00,2022,11,25,1,4,9.21,74.3,1.41,1012.42,0.0,4.08,0.0,44,11.28,14.81,17.18
2022-11-25 02:00:00,2022,11,25,2,4,11.28,75.3,1.66,1009.72,0.0,6.34,0.1,38,11.27,13.87,17.6
2022-11-25 03:00:00,2022,11,25,3,4,11.27,76.6,1.31,1012.58,0.0,6.6,0.0,45,14.81,15.01,18.29
2022-11-25 04:00:00,2022,11,25,4,4,14.81,73.2,3.99,1008.48,26.4,9.45,4.6,43,13.87,17.18,18.37
2022-11-25 05:00:00,2022,11,25,5,4,13.87,71.0,5.29,1008.07,0.0,8.06,6.0,3,15.01,17.6,17.14
2022-11-25 06:00:00,2022,11,25,6,4,15.01,72.5,5.68,1008.73,25.6,9.51,0.0,14,17.18,18.29,18.8
2022-11-25 07:00:00,2022,11,25,7,4,17.18,77.0,4.2,1011.99,202.9,12.58,0.0,40,17.6,18.37,17.43
2022-11-25 08:00:00,2022,11,25,8,4,17.6,72.5,5.73,1012.14,421.1,12.1,0.0,45,18.29,17.14,16.76
2022-11-25 09:00:00,2022,11,25,9,4,18.29,75.0,5.28,1011.51,548.3,13.28,0.0,29,18.37,18.8,14.04
2022-11-25 10:00:00,2022,11,25,10,4,18.37,69.7,4.03,1010.37,657.9,12.31,0.0,26,17.14,17.43,13.49
2022-11-25 11:00:00,2022,11,25,11,4,17.14,72.5,2.4,1011.93,788.5,11.64,0.0,19,18.8,16.76,12.02
2022-11-25 12:00:00,2022,11,25,12,4,18.8,73.4,3.97,1010.21,763.6,13.49,0.0,4,17.43,14.04,11.55
2022-11-25 13:00:00,2022,11,25,13,4,17.43,76.1,1.73,1010.73,749.4,12.64,0.0,47,16.76,13.49,10.54
2022-11-25 14:00:00,2022,11,25,14,4,16.76,75.5,1.41,1009.97,699.8,11.86,0.0,37,14.04,12.02,8.97
2022-11-25 15:00:00,2022,11,25,15,4,14.04,69.6,2.13,1012.19,552.5,7.95,0.0,46,13.49,11.55,7.09
2022-11-25 16:00:00,2022,11,25,16,4,13.49,76.6,3.57,1010.35,424.7,8.81,0.0,62,12.02,10.54,9.56
2022-11-25 17:00:00,2022,11,25,17,4,12.02,78.8,1.05,1011.81,187.2,7.78,0.0,24,11.55,8.97,8.74
2022-11-25 18:00:00,2022,11,25,18,4,11.55,72.2,0.18,1011.36,0.0,5.99,8.1,34,10.54,7.09,8.3
2022-11-25 19:00:00,2022,11,25,19,4,10.54,71.6,0.27,1013.63,0.0,4.86,0.0,25,8.97,9.56,9.91
2022-11-25 20:00:00,2022,11,25,20,4,8.97,74.9,0.5,1011.33,0.0,3.94,0.0,12,7.09,8.74,9.4
2022-11-25 21:00:00,2022,11,25,21,4,7.09,76.2,1.29,1013.1,0.0,2.34,0.0,33,9.56,8.3,12.66
2022-11-25 22:00:00,2022,11,25,22,4,9.56,73.6,1.03,1012.45,0.0,4.28,0.0,55,8.74,9.91,11.92
2022-11-25 23:00:00,2022,11,25,23,4,8.74,71.4,2.96,1009.55,21.8,3.03,0.0,22,8.3,9.4,14.21
2022-11-26 00:00:00,2022,11,26,0,5,8.3,79.6,2.65,1010.4,5.4,4.22,0.0,41,9.91,12.66,15.79
2022-11-26 01:00:00,2022,11,26,1,5,9.91,72.0,2.56,1010.83,16.7,4.3,0.0,19,9.4,11.92,17.45
2022-11-26 02:00:00,2022,11,26,2,5,9.4,73.2,2.22,1012.06,25.2,4.04,0.5,26,12.66,14.21,17.5
2022-11-26 03:00:00,2022,11,26,3,5,12.66,73.8,3.95,1012.41,20.8,7.41,0.0,42,11.92,15.79,18.41
2022-11-26 04:00:00,2022,11,26,4,5,11.92,69.3,4.48,1012.22,19.1,5.78,1.6,64,14.21,17.45,18.05
2022-11-26 05:00:00,2022,11,26,5,5,14.21,68.1,5.16,1010.05,23.2,7.84,0.0,58,15.79,17.5,17.87
2022-11-26 06:00:00,2022,11,26,6,5,15.79,70.9,8.0,1011.22,28.0,9.96,0.4,37,17.45,18.41,17.46
2022-11-26 07:00:00,2022,11,26,7,5,17.45,74.0,2.99,1010.62,169.4,12.25,0.0,25,17.5,18.05,16.44
2022-11-26 08:00:00,2022,11,26,8,5,17.5,72.0,1.67,1011.81,422.4,11.9,0.0,39,18.41,17.87,14.2
2022-11-26 09:00:00,2022,11,26,9,5,18.41,64.9,3.56,1008.81,571.5,11.4,0.0,14,18.05,17.46,13.73
2022-11-26 10:00:00,2022,11,26,10,5,18.05,75.4,5.57,1011.22,704.6,13.13,0.0,47,17.87,16.44,13.24
2022-11-26 11:00:00,2022,11,26,11,5,17.87,73.7,1.99,1008.61,821.1,12.61,0.0,34,17.46,14.2,11.54
2022-11-26 12:00:00,2022,11,26,12,5,17.46,72.0,3.56,1009.63,813.0,11.87,0.0,60,16.44,13.73,10.41
2022-11-26 13:00:00,2022,11,26,13,5,16.44,72.4,1.47,1013.71,766.4,10.91,0.4,46,14.2,13.24,9.23
2022-11-26 14:00:00,2022,11,26,14,5,14.2,74.8,1.36,1013.8,640.3,9.16,0.0,37,13.73,11.54,8.0
2022-11-26 15:00:00,2022,11,26,15,5,13.73,79.9,4.09,1010.29,557.3,9.71,0.0,52,13.24,10.41,7.79
2022-11-26 16:00:00,2022,11,26,16,5,13.24,75.8,1.06,1012.0,415.4,8.39,0.0,17,11.54,9.23,7.77
2022-11-26 17:00:00,2022,11,26,17,5,11.54,74.7,1.96,1011.99,179.5,6.48,0.0,12,10.41,8.0,8.18
2022-11-26 18:00:00,2022,11,26,18,5,10.41,70.6,1.18,1013.32,34.7,4.52,0.0,52,9.23,7.79,8.99
2022-11-26 19:00:00,2022,11,26,19,5,9.23,75.2,2.16,1011.64,50.8,4.28,0.0,33,8.0,7.77,9.32
2022-11-26 20:00:00,2022,11,26,20,5,8.0,77.5,0.55,1009.7,5.1,3.51,0.0,26,7.79,8.18,9.67
2022-11-26 21:00:00,2022,11,26,21,5,7.79,74.9,3.28,1010.04,0.0,2.78,0.0,52,7.77,8.99,10.58
2022-11-26 22:00:00,2022,11,26,22,5,7.77,73.7,1.93,1011.87,0.0,2.51,0.0,60,8.18,9.32,15.06
2022-11-26 23:00:00,2022,11,26,23,5,8.18,76.8,1.44,1008.54,53.2,3.54,0.0,25,8.99,9.67,13.37
2022-11-27 00:00:00,2022,11,27,0,6,8.99,71.8,0.59,1008.71,36.1,3.35,0.9,34,9.32,10.58,15.06
2022-11-27 01:00:00,2022,11,27,1,6,9.32,77.3,0.73,1012.55,0.0,4.77,0.0,52,9.67,15.06,16.92
2022-11-27 02:00:00,2022,11,27,2,6,9.67,73.2,2.73,1015.25,0.0,4.31,0.0,32,10.58,13.37,17.58
2022-11-27 03:00:00,2022,11,27,3,6,10.58,67.8,2.54,1010.35,53.9,4.13,0.0,27,15.06,15.06,18.21
2022-11-27 04:00:00,2022,11,27,4,6,15.06,71.0,2.0,1011.05,25.8,9.26,0.0,15,13.37,16.92,17.6
2022-11-27 05:00:00,2022,11,27,5,6,13.37,72.8,4.14,1011.17,0.0,7.94,0.0,30,15.06,17.58,17.97
2022-11-27 06:00:00,2022,11,27,6,6,15.06,74.0,7.86,1011.66,0.0,9.86,0.0,40,16.92,18.21,17.32
2022-11-27 07:00:00,2022,11,27,7,6,16.92,72.9,3.67,1010.01,198.2,11.5,0.0,10,17.58,17.6,16.23
2022-11-27 08:00:00,2022,11,27,8,6,17.58,67.4,3.99,1011.14,367.5,11.07,0.0,25,18.21,17.97,15.63
2022-11-27 09:00:00,2022,11,27,9,6,18.21,71.4,2.56,1012.49,631.8,12.49,0.0,49,17.6,17.32,15.07
2022-11-27 10:00:00,2022,11,27,10,6,17.6,69.7,2.19,1010.43,729.7,11.54,0.0,30,17.97,16.23,12.91
2022-11-27 11:00:00,2022,11,27,11,6,17.97,70.1,2.28,1011.32,785.7,11.98,0.0,57,17.32,15.63,11.61
2022-11-27 12:00:00,2022,11,27,12,6,17.32,68.4,4.03,1012.85,811.2,11.01,0.0,39,16.23,15.07,11.27
2022-11-27 13:00:00,2022,11,27,13,6,16.23,71.7,5.01,1011.25,813.2,10.56,0.0,75,15.63,12.91,10.14
2022-11-27 14:00:00,2022,11,27,14,6,15.63,81.5,2.73,1009.0,680.9,11.92,0.0,28,15.07,11.61,9.84
2022-11-27 15:00:00,2022,11,27,15,6,15.07,77.9,0.63,1007.9,590.8,10.64,0.0,62,12.91,11.27,6.67
2022-11-27 16:00:00,2022,11,27,16,6,12.91,70.2,0.98,1009.6,465.3,6.94,0.0,40,11.61,10.14,8.62
2022-11-27 17:00:00,2022,11,27,17,6,11.61,73.9,0.77,1013.08,218.6,6.39,0.0,33,11.27,9.84,8.54
2022-11-27 18:00:00,2022,11,27,18,6,11.27,72.9,3.46,1010.92,24.3,5.84,0.0,45,10.14,6.67,7.85
2022-11-27 19:00:00,2022,11,27,19,6,10.14,74.7,2.06,1011.83,0.0,5.08,0.0,26,9.84,8.62,9.55
2022-11-27 20:00:00,2022,11,27,20,6,9.84,77.1,2.06,1013.26,0.0,5.26,0.5,43,6.67,8.54,11.22
2022-11-27 21:00:00,2022,11,27,21,6,6.67,75.2,1.68,1009.45,0.0,1.71,0.0,44,8.62,7.85,10.92
2022-11-27 22:00:00,2022,11,27,22,6,8.62,72.7,2.31,1015.31,5.4,3.16,0.0,59,8.54,9.55,13.22
2022-11-27 23:00:00,2022,11,27,23,6,8.54,78.3,2.9,1011.16,0.0,4.21,0.0,55,7.85,11.22,14.85
